PERIODO;FECHA;ZONA;DIRECCION_EXACTA;CLASE_ACCIDENTE;SEGUNDO_OBJETO;TIPO_AVERIAS;CANTIDAD_HERIDOS;CANTIDAD_FALLECIDOS;LATITUD;LONGITUD;INTERSECCI_N
22;2022 Apr 04 12:00:00 AM;URBANA;CALLE-27A-CARRERA-18-B;CHOQUE;VEHICULO;0;1;0;39.172.757;-762.983.916;POINT (-76.2983916 3.9172757)
22;2022 Apr 04 12:00:00 AM;URBANA;CARRERA-9-CALLE-2-Y-2A;CHOQUE;VEHICULO;1;0;0;38.946.922;-762.984.417;POINT (-76.2984417 3.8946922)
22;2022 Apr 05 12:00:00 AM;URBANA;CARRERA-12-SALIDA-SUR;CHOQUE;VEHICULO;1;0;0;3.880.118;-76.298.402;POINT (-76.298402 3.880118)
22;2022 Apr 07 12:00:00 AM;URBANA;CARRERA-18-CALLE-15;CHOQUE;0-DISPONIBLE;0;1;0;39.085.545;-763.023.628;POINT (-76.3023628 3.9085545)
22;2022 Apr 09 12:00:00 AM;URBANA;CALLE-7-CARRERA-11;CHOQUE;VEHICULO;1;0;0;38.992.933;-762.988.822;POINT (-76.2988822 3.8992933)
22;2022 Apr 11 12:00:00 AM;URBANA;CARRERA-9-CALLE-8;CHOQUE;VEHICULO;1;0;0;38.994.625;-762.968.451;POINT (-76.2968451 3.8994625)
22;2022 Apr 12 12:00:00 AM;URBANA;CARRERA-13-CALLE-10;CHOQUE;VEHICULO;1;0;0;39.024.844;-762.996.531;POINT (-76.2996531 3.9024844)
22;2022 Apr 12 12:00:00 AM;URBANA;CARRERA-19-CALLE-4;CHOQUE;VEHICULO;0;1;0;38.986.127;-763.069.452;POINT (-76.3069452 3.8986127)
22;2022 Apr 13 12:00:00 AM;URBANA;CALLE-10-CARRERA-7;CHOQUE;0-DISPONIBLE;0;1;0;39.002.397;-762.942.313;POINT (-76.2942313 3.9002397)
22;2022 Apr 14 12:00:00 AM;URBANA;CARRERA-19-CALLE-3;CHOQUE;VEHICULO;1;0;0;38.980.191;-763.072.671;POINT (-76.3072671 3.8980191)
22;2022 Apr 18 12:00:00 AM;URBANA;CARRERA-14-CALLE-2;CAIDA-OCUPANTE;NA;0;1;0;3.895.852;-763.028.966;POINT (-76.3028966 3.895852)
22;2022 Apr 19 12:00:00 AM;URBANA;CARRERA-9-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.986.738;-762.971.495;POINT (-76.2971495 3.8986738)
22;2022 Apr 19 12:00:00 AM;URBANA;CARRERA-9-CALLLE-27;CHOQUE;VEHICULO;0;1;0;39.171.942;-762.952.913;POINT (-76.2952913 3.9171942)
22;2022 Apr 22 12:00:00 AM;URBANA;CARRERA-30A-CALLE-16;CHOQUE;0-DISPONIBLE;1;0;0;39.141.271;-76.307.836;POINT (-76.307836 3.9141271)
22;2022 Apr 22 12:00:00 AM;URBANA;CARRERA-15-CALLE-31C;CHOQUE;VEHICULO;0;1;0;39.202.789;-762.947.248;POINT (-76.2947248 3.9202789)
22;2022 Apr 22 12:00:00 AM;URBANA;CARRERA-13A-CARRERA-10;CHOQUE;VEHICULO;1;0;0;39.143.246;-76.291.355;POINT (-76.291355 3.9143246)
22;2022 Apr 25 12:00:00 AM;URBANA;CARRERA-9-CALLE-15;CHOQUE;VEHICULO;0;1;0;39.054.263;-762.943.331;POINT (-76.2943331 3.9054263)
22;2022 Apr 25 12:00:00 AM;URBANA;CARRERA-8-CALLES-20;ATROPELLO;NA;0;1;0;39.089.487;-762.920.452;POINT (-76.2920452 3.9089487)
22;2022 Apr 26 12:00:00 AM;URBANA;CARRERA-9-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.986.738;-762.971.495;POINT (-76.2971495 3.8986738)
22;2022 Apr 26 12:00:00 AM;URBANA;CALLE-7-CARRERA-7;CHOQUE;VEHICULO;1;0;0;38.980.403;-762.953.901;POINT (-76.2953901 3.8980403)
22;2022 Apr 28 12:00:00 AM;URBANA;CARRERA-16-CALLE-2;CHOQUE;VEHICULO;0;1;0;38.963.351;-763.047.764;POINT (-76.3047764 3.8963351)
22;2022 Apr 29 12:00:00 AM;URBANA;CARRERA-15-CALLE-9;CHOQUE;VEHICULO;0;1;0;39.022.444;-763.017.469;POINT (-76.3017469 3.9022444)
22;2022 Apr 30 12:00:00 AM;URBANA;CARRERA-1-CALLE-11;CHOQUE;VEHICULO;0;1;0;38.993.845;-762.897.761;POINT (-76.2897761 3.8993845)
22;2022 May 06 12:00:00 AM;URBANA;CARRERA-14-CALLE-31;CHOQUE;VEHICULO;1;0;0;39.191.066;-762.941.625;POINT (-76.2941625 3.9191066)
22;2022 May 07 12:00:00 AM;URBANA;CARRERA-13A-CALLE-5SUR;CHOQUE;VEHICULO;1;0;0;3.889.458;-76.302.622;POINT (-76.302622 3.889458)
22;2022 May 07 12:00:00 AM;URBANA;CALLE-4-CARRERA-3E;CHOQUE;VEHICULO;1;0;0;38.926.971;-762.911.421;POINT (-76.2911421 3.8926971)
22;2022 May 07 12:00:00 AM;URBANA;CARRERA-17-CALLE-15;CHOQUE;VEHICULO;0;1;0;39.081.576;-763.014.794;POINT (-76.3014794 3.9081576)
22;2022 May 08 12:00:00 AM;URBANA;CARRERA-18-CALLE-10;CHOQUE;VEHICULO;1;0;0;39.041.229;-763.039.482;POINT (-76.3039482 3.9041229)
22;2022 May 12 12:00:00 AM;URBANA;CARRERA-17-CALLE-14;CHOQUE;VEHICULO;0;1;0;3.907.223;-763.018.617;POINT (-76.3018617 3.907223)
22;2022 May 14 12:00:00 AM;URBANA;CALLE-10-SUR-CARRERA-12;CHOQUE;VEHICULO;1;0;0;39.192.872;-76.291.355;POINT (-76.291355 3.9192872)
22;2022 May 15 12:00:00 AM;URBANA;CARRERA-8-CALLE-15;CHOQUE;VEHICULO;1;0;0;39.051.366;-762.935.797;POINT (-76.2935797 3.9051366)
22;2022 May 15 12:00:00 AM;URBANA;CARRERA-1-CALLE-16;CHOQUE;VEHICULO;1;0;0;38.956.901;-763.108.658;POINT (-76.3108658 3.8956901)
22;2022 May 17 12:00:00 AM;URBANA;CARRERA-12-CALLE-17-SUR;CHOQUE;VEHICULO;0;1;0;38.859.653;-762.988.964;POINT (-76.2988964 3.8859653)
22;2022 May 20 12:00:00 AM;URBANA;CALLE-4-CARRERA-23;CHOQUE;VEHICULO;1;0;0;38.997.402;-763.107.125;POINT (-76.3107125 3.8997402)
22;2022 May 21 12:00:00 AM;URBANA;CALLE-3-CARRERA-17;CHOQUE;VEHICULO;0;1;0;38.974.054;-763.054.108;POINT (-76.3054108 3.8974054)
22;2022 May 22 12:00:00 AM;URBANA;CALLE-8-SUR-CARRERA-12;CHOQUE;VEHICULO;1;0;0;39.192.872;-76.291.355;POINT (-76.291355 3.9192872)
22;2022 May 29 12:00:00 AM;URBANA;CARRERA-7-CALLE-12;ATROPELLO;NA;0;1;0;39.017.839;-762.934.046;POINT (-76.2934046 3.9017839)
22;2022 Jun 11 12:00:00 AM;URBANA;CALLE-13A-CARRERA-7;CHOQUE;VEHICULO;0;1;0;39.031.239;-76.292.803;POINT (-76.292803 3.9031239)
22;2022 Jun 11 12:00:00 AM;URBANA;CARRERA-15-CALLE-12;CHOQUE;VEHICULO;0;1;0;39.047.372;-763.008.126;POINT (-76.3008126 3.9047372)
22;2022 Jun 18 12:00:00 AM;URBANA;CARRERA-12-CALLE-31;CHOQUE;VEHICULO;0;1;0;39.185.063;-762.924.617;POINT (-76.2924617 3.9185063)
22;2022 Jun 21 12:00:00 AM;URBANA;CARRERA-14-CALLE-9;CHOQUE;VEHICULO;1;0;0;39.019.482;-763.008.736;POINT (-76.3008736 3.9019482)
22;2022 Jun 22 12:00:00 AM;URBANA;CALLE-15-CARRERA-7;CHOQUE;VEHICULO;0;1;0;39.046.414;-762.921.586;POINT (-76.2921586 3.9046414)
22;2022 Jun 22 12:00:00 AM;URBANA;CALLE-16-CARRERA-12;CHOQUE;VEHICULO;0;1;0;39.071.987;-7.629.682;POINT (-76.29682 3.9071987)
22;2022 Jun 22 12:00:00 AM;URBANA;CARRERA-9-CALLES-13A;CHOQUE;VEHICULO;0;1;0;39.040.708;-762.949.198;POINT (-76.2949198 3.9040708)
22;2022 Jun 24 12:00:00 AM;URBANA;CARRERA-1-CALLE-6;CHOQUE;VEHICULO;0;1;0;38.954.051;-762.909.992;POINT (-76.2909992 3.8954051)
22;2022 Jun 24 12:00:00 AM;URBANA;CALLE-6-CARRERAS-12;CHOQUE;VEHICULO;1;0;0;38.987.171;-763.000.321;POINT (-76.3000321 3.8987171)
22;2022 Jun 25 12:00:00 AM;URBANA;CALLE-16-CARRERA-14;CHOQUE;VEHICULO;0;0;1;39.078.931;-762.982.902;POINT (-76.2982902 3.9078931)
22;2022 Jun 26 12:00:00 AM;URBANA;CALLE-6-CARRERA-9;CHOQUE;0-DISPONIBLE;1;0;0;38.977.771;-762.974.962;POINT (-76.2974962 3.8977771)
22;2022 Jun 29 12:00:00 AM;URBANA;CARRERA-17-CALLE-3;CHOQUE;VEHICULO;1;0;0;38.974.054;-763.054.108;POINT (-76.3054108 3.8974054)
22;2022 Jun 26 12:00:00 AM;URBANA;CARRERA-15A-CALE-27;CHOQUE;VEHICULO;0;1;0;39.098.854;-76.306.087;POINT (-76.306087 3.9098854)
22;2022 Jun 28 12:00:00 AM;URBANA;CALLE-27A-CARRERA-16;VOLCAMIENTO;NA;0;1;0;3.916.988;-762.974.516;POINT (-76.2974516 3.916988)
22;2022 Jul 02 12:00:00 AM;URBANA;CARRERA-19-CALLE-1;CHOQUE;VEHICULO;1;0;0;38.955.963;-763.080.224;POINT (-76.3080224 3.8955963)
22;2022 Jul 07 12:00:00 AM;URBANA;CALLE-7-CARRERA-9;CHOQUE;VEHICULO;0;1;0;38.986.738;-762.971.495;POINT (-76.2971495 3.8986738)
22;2022 Jul 08 12:00:00 AM;URBANA;CARRERA-14-CALLE-6-SUR;CHOQUE;VEHICULO;1;0;0;38.892.187;-763.042.486;POINT (-76.3042486 3.8892187)
22;2022 Jul 11 12:00:00 AM;URBANA;CALLE-14-CARRERA-7;CHOQUE;VEHICULO;0;1;0;39.037.964;-762.925.089;POINT (-76.2925089 3.9037964)
22;2022 Jul 17 12:00:00 AM;URBANA;CALLE-21-CARRERA-8;CHOQUE;VEHICULO;1;0;0;390.991;-762.915.603;POINT (-76.2915603 3.90991)
22;2022 Jul 20 12:00:00 AM;URBANA;CARRERA-12-CALLE-7-SUR;CHOQUE;VEHICULO;0;1;0;38.891.525;-763.063.757;POINT (-76.3063757 3.8891525)
22;2022 Jul 21 12:00:00 AM;URBANA;CALLE-2-CARRERA-10;CHOQUE;VEHICULO;1;0;0;38.949.017;-762.991.862;POINT (-76.2991862 3.8949017)
22;2022 Jul 26 12:00:00 AM;URBANA;CALLE-5-CARRERA-7;CHOQUE;VEHICULO;1;0;0;38.963.315;-762.961.727;POINT (-76.2961727 3.8963315)
22;2022 Jul 30 12:00:00 AM;URBANA;CALLE-8-CARRERA-11;ATROPELLO;NA;0;0;1;39.001.156;-762.985.593;POINT (-76.2985593 3.9001156)
22;2022 Jul 30 12:00:00 AM;URBANA;CARRERA-12-CALLE-6;CHOQUE;VEHICULO;1;0;0;38.987.171;-763.000.321;POINT (-76.3000321 3.8987171)
22;2022 Jul 31 12:00:00 AM;URBANA;CALLE-16-CARRERA-10;CHOQUE;VEHICULO;0;1;0;39.065.629;-76.295.364;POINT (-76.295364 3.9065629)
22;2022 Aug 04 12:00:00 AM;URBANA;CALLE-6-CARRERA-13;CHOQUE;VEHICULO;0;1;0;38.989.771;-763.008.787;POINT (-76.3008787 3.8989771)
22;2022 Aug 07 12:00:00 AM;URBANA;CARRERA-10-CALLE-3;ATROPELLO;NA;0;1;0;38.958.414;-762.989.938;POINT (-76.2989938 3.8958414)
22;2022 Aug 08 12:00:00 AM;URBANA;CALLE-21-CARRERA-8;CHOQUE;VEHICULO;1;0;0;390.991;-762.915.603;POINT (-76.2915603 3.90991)
22;2022 Aug 12 12:00:00 AM;URBANA;CARRERA-19-CALLE-3;CHOQUE;VEHICULO;1;0;0;38.980.191;-763.072.671;POINT (-76.3072671 3.8980191)
22;2022 Aug 12 12:00:00 AM;URBANA;Carrera-14-Calle-19;CAIDA-OCUPANTE;VEHICULO;0;1;0;39.102;-762.971.673;POINT (-76.2971673 3.9102)
22;2022 Aug 14 12:00:00 AM;URBANA;CARRERA-8-CALLE-6;CHOQUE;VEHICULO;0;1;0;38.974.525;-762.966.198;POINT (-76.2966198 3.8974525)
22;2022 Aug 14 12:00:00 AM;URBANA;CARRERA-7AE-CARRERA-24;CHOQUE;VEHICULO;0;1;0;38.969.303;-763.110.354;POINT (-76.3110354 3.8969303)
22;2022 Aug 18 12:00:00 AM;URBANA;CARRERA-9-CALLE-9;CHOQUE;VEHICULO;0;1;0;39.003.669;-762.965.099;POINT (-76.2965099 3.9003669)
22;2022 Aug 27 12:00:00 AM;URBANA;CARRERA-16-CALLE-3;CHOQUE;VEHICULO;0;1;1;38.971.515;-763.044.776;POINT (-76.3044776 3.8971515)
22;2022 Aug 28 12:00:00 AM;URBANA;CARRERA-13-CALLE-2;CHOQUE;VEHICULO;0;1;0;38.956.052;-763.020.871;POINT (-76.3020871 3.8956052)
22;2022 Aug 29 12:00:00 AM;URBANA;CALLE-13-CARRERA-6;CHOQUE;VEHICULO;0;1;0;39.002.823;-762.872.189;POINT (-76.2872189 3.9002823)
22;2022 Sep 03 12:00:00 AM;URBANA;CALLE-16-CARRERA-16;CHOQUE;VEHICULO;0;1;0;39.089.655;-76.300.298;POINT (-76.300298 3.9089655)
22;2022 Sep 10 12:00:00 AM;URBANA;CARRERA-18-CALLES-11;CHOQUE;VEHICULO;0;1;0;39.049.962;-763.036.329;POINT (-76.3036329 3.9049962)
22;2022 Sep 11 12:00:00 AM;URBANA;CALLE-6-SUR-CARRERA-11;ATROPELLO;NA;0;1;0;38.905.579;-76.299.469;POINT (-76.299469 3.8905579)
22;2022 Sep 15 12:00:00 AM;URBANA;CALLE-7-CARRERA-6;CHOQUE;VEHICULO;0;1;0;38.922.969;-762.931.648;POINT (-76.2931648 3.8922969)
22;2022 Sep 16 12:00:00 AM;URBANA;CALLE-7-CARRERA-7;CHOQUE;VEHICULO;0;1;0;38.980.403;-762.953.901;POINT (-76.2953901 3.8980403)
22;2022 Sep 20 12:00:00 AM;URBANA;CALLE-10-CARRERA-13;CHOQUE;VEHICULO;0;1;0;39.024.844;-762.996.531;POINT (-76.2996531 3.9024844)
22;2022 Sep 24 12:00:00 AM;URBANA;BATALLON-PALACE--BIOSALUDABLE;CHOQUE;VEHICULO;0;0;1;3.891.717;-76.288.994;POINT (-76.288994 3.891717)
22;2022 Sep 24 12:00:00 AM;URBANA;CARRERA-1-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.961.376;-762.907.721;POINT (-76.2907721 3.8961376)
22;2022 Sep 23 12:00:00 AM;URBANA;CARRERA-14-CALLE-23;CHOQUE;VEHICULO;0;1;0;39.132.665;-762.959.832;POINT (-76.2959832 3.9132665)
22;2022 Sep 24 12:00:00 AM;URBANA;CARRERA-15-CALLE-27A;CHOQUE;VEHICULO;0;0;1;39.164.895;-762.960.852;POINT (-76.2960852 3.9164895)
22;2022 Oct 01 12:00:00 AM;URBANA;CALLE-23-CARRERAS-11;ATROPELLO;NA;0;1;0;39.123.683;-762.938.305;POINT (-76.2938305 3.9123683)
22;2022 Oct 04 12:00:00 AM;URBANA;CARRERA-16-CALLE-20;CHOQUE;VEHICULO;0;1;0;39.121.224;-762.991.201;POINT (-76.2991201 3.9121224)
22;2022 Oct 15 12:00:00 AM;URBANA;CALLE-5-CARRERA-7;CHOQUE;VEHICULO;0;1;0;38.963.315;-762.961.727;POINT (-76.2961727 3.8963315)
22;2022 Oct 15 12:00:00 AM;URBANA;CARRERA-19-CALLE-4;CHOQUE;0-DISPONIBLE;0;1;0;38.986.127;-763.069.452;POINT (-76.3069452 3.8986127)
22;2022 Oct 22 12:00:00 AM;URBANA;CARRERA-12-CALLE-2SUR;CHOQUE;VEHICULO;0;1;0;3.892.779;-763.017.798;POINT (-76.3017798 3.892779)
22;2022 Oct 23 12:00:00 AM;URBANA;CARRERA--18-CALLE-14;CHOQUE;VEHICULO;0;1;0;3.907.548;-763.026.847;POINT (-76.3026847 3.907548)
22;2022 Nov 01 12:00:00 AM;URBANA;CARRERA-1-CALLE-8;ATROPELLO;NA;0;0;1;38.969.606;-762.905.613;POINT (-76.2905613 3.8969606)
22;2022 Nov 04 12:00:00 AM;URBANA;CALLE-16-CARRERA-27;CHOQUE;VEHICULO;0;1;0;39.131.437;-763.063.759;POINT (-76.3063759 3.9131437)
22;2022 Nov 11 12:00:00 AM;URBANA;CARRERA-8-CALLE-18;CHOQUE;VEHICULO;0;1;0;39.074.741;-76.292.709;POINT (-76.292709 3.9074741)
22;2022 Nov 12 12:00:00 AM;URBANA;CARRERA-9-CALLE-8;CHOQUE;VEHICULO;0;1;0;38.994.625;-762.968.451;POINT (-76.2968451 3.8994625)
22;2022 Nov 19 12:00:00 AM;URBANA;CARRERA-8-CALLE-13;CHOQUE;VEHICULO;0;1;0;39.030.346;-762.943.778;POINT (-76.2943778 3.9030346)
22;2022 Nov 21 12:00:00 AM;URBANA;CARRERA-9-CALLE-7;CHOQUE;0-DISPONIBLE;0;0;1;38.986.738;-762.971.495;POINT (-76.2971495 3.8986738)
22;2022 Nov 21 12:00:00 AM;URBANA;CALLE-9-CARRERA-4;CHOQUE;VEHICULO;0;1;0;38.987.953;-762.922.961;POINT (-76.2922961 3.8987953)
22;2022 Nov 25 12:00:00 AM;URBANA;CARRERA-9-CALLE-5-SUR;CHOQUE;VEHICULO;0;1;0;38.908.694;-762.981.064;POINT (-76.2981064 3.8908694)
22;2022 Dec 01 12:00:00 AM;URBANA;CARRERA-9-CALLE-16;CHOQUE;VEHICULO;0;0;1;39.060.475;-76.294.093;POINT (-76.294093 3.9060475)
22;2022 Nov 02 12:00:00 AM;URBANA;CALLE-21-CARRERA-11;CHOQUE;VEHICULO;0;0;1;39.110.248;-762.943.577;POINT (-76.2943577 3.9110248)
22;2022 Dec 06 12:00:00 AM;URBANA;CARRERA--14-CALLE-4;CHOQUE;VEHICULO;0;0;1;38.975.246;-763.023.762;POINT (-76.3023762 3.8975246)
22;2022 Dec 06 12:00:00 AM;URBANA;CARRERA-15-CALLE-23;CHOQUE;VEHICULO;0;0;1;39.137.333;-762.971.585;POINT (-76.2971585 3.9137333)
22;2022 Dec 08 12:00:00 AM;URBANA;CALLE-4-CARRERA-8;CHOQUE;VEHICULO;0;0;1;38.956.045;-762.972.629;POINT (-76.2972629 3.8956045)
22;2022 Dec 14 12:00:00 AM;URBANA;CARRERA-1-CALLE-8;CHOQUE;VEHICULO;0;0;1;38.969.606;-762.905.613;POINT (-76.2905613 3.8969606)
22;2022 Dec 18 12:00:00 AM;URBANA;CARRERA-8-0.-4-43;CHOQUE;VEHICULO;0;0;1;3.896.381;-76.297.002;POINT (-76.297002 3.896381)
22;2022 Dec 18 12:00:00 AM;URBANA;CARRERA-11-CALLE-2;CHOQUE;VEHICULO;0;0;1;3.895.049;-763.000.997;POINT (-76.3000997 3.895049)
22;2022 Dec 18 12:00:00 AM;URBANA;CARRERA-8-CALLE-13A;CHOQUE;VEHICULO;0;0;1;39.036.627;-762.941.227;POINT (-76.2941227 3.9036627)
22;2023 Dec 22 12:00:00 AM;URBANA;CALLE-11-CARRERA-7;CHOQUE;VEHICULO;0;0;1;39.010.395;-762.938.194;POINT (-76.2938194 3.9010395)
23;2023 Jan 01 12:00:00 AM;URBANA;CARRERA-15-CALLE-28;CHOQUE;VEHICULO;0;1;0;39.172.818;-762.957.492;POINT (-76.2957492 3.9172818)
23;2023 Jan 06 12:00:00 AM;URBANA;CARRERA-17-CALLE17;CHOQUE;VEHICULO;0;1;0;39.100.025;-763.008.092;POINT (-76.3008092 3.9100025)
23;2023 Jan 06 12:00:00 AM;URBANA;CALLE-4-CARRERA-2;CHOQUE;VEHICULO;0;0;0;38.933.896;-7.629.247;POINT (-76.29247 3.8933896)
23;2023 Jan 10 12:00:00 AM;URBANA;CALLE-16-CARRERA-15;CHOQUE;VEHICULO;0;1;0;39.084.789;-762.993.152;POINT (-76.2993152 3.9084789)
23;2023 Jan 15 12:00:00 AM;URBANA;CALLE-17-CARRERA-16;CHOQUE;VEHICULO;0;1;0;39.096.551;-763.000.285;POINT (-76.3000285 3.9096551)
23;2023 Jan 18 12:00:00 AM;URBANA;CALLE-16-CARRERA-27A;CHOQUE;VEHICULO;0;1;0;39.133.111;-763.066.281;POINT (-76.3066281 3.9133111)
23;2023 Jan 21 12:00:00 AM;URBANA;CARRERA-5A-CALLE-14;CHOQUE;VEHICULO;0;1;0;39.123.101;-762.911.903;POINT (-76.2911903 3.9123101)
23;2023 Jan 22 12:00:00 AM;URBANA;CARRERA-14-CALLE-9;VOLCAMIENTO;NA;0;0;0;39.019.482;-763.008.736;POINT (-76.3008736 3.9019482)
23;2023 Jan 23 12:00:00 AM;URBANA;CARRERA-14-CALLE-27;CHOQUE;VEHICULO;0;1;0;39.158.627;-762.953.056;POINT (-76.2953056 3.9158627)
23;2023 Jan 25 12:00:00 AM;URBANA;CALLE-4-CARRERA-6;CHOQUE;VEHICULO;0;1;0;39.010.151;-76.290.993;POINT (-76.290993 3.9010151)
23;2023 Jan 25 12:00:00 AM;URBANA;CARRERA-13-CALLE-10;CHOQUE;VEHICULO;0;1;0;39.024.844;-762.996.531;POINT (-76.2996531 3.9024844)
23;2023 Jan 29 12:00:00 AM;URBANA;CARRERA-9-CALLE16;CHOQUE;VEHICULO;0;1;1;39.060.475;-76.294.093;POINT (-76.294093 3.9060475)
23;2023 Feb 02 12:00:00 AM;URBANA;CARRERA-12-CALLE-7-SUR;CHOQUE;VEHICULO;0;1;0;38.891.525;-763.063.757;POINT (-76.3063757 3.8891525)
23;2023 Feb 06 12:00:00 AM;URBANA;CARRERA-13-CALLE-8;CHOQUE;VEHICULO;0;1;0;39.007.222;-763.002.686;POINT (-76.3002686 3.9007222)
23;2023 Feb 22 12:00:00 AM;URBANA;CALLE-12-CARRERA-12;CHOQUE;VEHICULO;0;1;0;3.903.593;-76.297.931;POINT (-76.297931 3.903593)
23;2023 Feb 27 12:00:00 AM;URBANA;CALLE-1A-CARRERA-21;CHOQUE;VEHICULO;0;1;0;38.940.367;-763.093.661;POINT (-76.3093661 3.8940367)
23;2023 Mar 13 12:00:00 AM;URBANA;CARRERA-10-CALLE-11;CHOQUE;VEHICULO;0;1;0;39.022.757;-762.968.728;POINT (-76.2968728 3.9022757)
23;2023 Mar 13 12:00:00 AM;URBANA;CARRERA-15-CALLE-18;CHOQUE;VEHICULO;0;1;0;39.100.131;-762.986.576;POINT (-76.2986576 3.9100131)
23;2023 Mar 15 12:00:00 AM;URBANA;CALLE-7-CARRERA-5;CHOQUE;VEHICULO;0;1;0;39.018.036;-762.887.155;POINT (-76.2887155 3.9018036)
23;2023 Mar 17 12:00:00 AM;URBANA;CARERRA-11-CALLE-4;CHOQUE;VEHICULO;0;1;0;38.968.123;-762.996.746;POINT (-76.2996746 3.8968123)
23;2023 Mar 17 12:00:00 AM;URBANA;CARRERA-15-CALLE;CHOQUE;VEHICULO;0;1;0;39.218.169;-762.942.507;POINT (-76.2942507 3.9218169)
23;2023 Mar 20 12:00:00 AM;URBANA;CARRERA-9-CALLE-12;CHOQUE;VEHICULO;0;1;0;39.026.503;-762.955.242;POINT (-76.2955242 3.9026503)
23;2023 Mar 21 12:00:00 AM;URBANA;CARRERA-18-CALLE-17;CHOQUE;VEHICULO;0;1;0;39.102.668;-763.014.058;POINT (-76.3014058 3.9102668)
23;2023 Apr 02 12:00:00 AM;URBANA;CALLE-6-CARRERA--17;CHOQUE;VEHICULO;0;1;0;39.001.981;-763.043.951;POINT (-76.3043951 3.9001981)
23;2023 Apr 16 12:00:00 AM;URBANA;CARRERA-15-CALLE-28A;CHOQUE;VEHICULO;0;1;0;39.185.124;-762.942.507;POINT (-76.2942507 3.9185124)
23;2023 Apr 22 12:00:00 AM;URBANA;CALLE-4-VIA-LA-MAGADALENA;CHOQUE;VEHICULO;0;1;0;39.010.151;-76.290.993;POINT (-76.290993 3.9010151)
23;2023 Apr 30 12:00:00 AM;URBANA;CARRERA-14-CALLE;CHOQUE;VEHICULO;0;1;0;39.223.771;-76.291.355;POINT (-76.291355 3.9223771)
23;2023 Apr 30 12:00:00 AM;URBANA;CARRERA-15-CALLE-6;CHOQUE;VEHICULO;0;1;0;38.995.669;-763.026.318;POINT (-76.3026318 3.8995669)
23;2023 May 06 12:00:00 AM;URBANA;CALLE-4B-CARRERA-3;CHOQUE;VEHICULO;0;1;0;38.946.834;-762.930.915;POINT (-76.2930915 3.8946834)
23;2023 May 12 12:00:00 AM;URBANA;CARRERA-2E-CALLE-7;CHOQUE;VEHICULO;0;1;0;3.895.983;-762.903.094;POINT (-76.2903094 3.895983)
23;2023 May 25 12:00:00 AM;URBANA;CALLE--18-CARRERA-15;CHOQUE;VEHICULO;0;1;0;39.100.131;-762.986.576;POINT (-76.2986576 3.9100131)
23;2023 May 26 12:00:00 AM;URBANA;CALLE-6-CARRERA-11;ATROPELLO;NA;0;1;0;38.983.928;-762.991.899;POINT (-76.2991899 3.8983928)
23;2023 Jun 05 12:00:00 AM;URBANA;CARRERA-12-CALLE-2-SUR;CHOQUE;VEHICULO;0;1;0;3.892.779;-763.017.798;POINT (-76.3017798 3.892779)
23;2023 Jun 11 12:00:00 AM;URBANA;CALLE-10-CARRERA-7;CHOQUE;VEHICULO;0;1;0;39.002.397;-762.942.313;POINT (-76.2942313 3.9002397)
23;2023 Jun 15 12:00:00 AM;URBANA;CALLE-14-CARRERA-12;CHOQUE;VEHICULO;0;1;0;3.905.465;-76.297.368;POINT (-76.297368 3.905465)
23;2023 Jul 06 12:00:00 AM;URBANA;CARRERA---CALLE-7;CHOQUE;VEHICULO;0;1;0;39.018.036;-762.887.155;POINT (-76.2887155 3.9018036)
23;2023 Jul 17 12:00:00 AM;URBANA;CARRERA-14-CALLE-2;CHOQUE;VEHICULO;0;1;0;3.895.852;-763.028.966;POINT (-76.3028966 3.895852)
23;2023 Jul 20 12:00:00 AM;URBANA;CARRERA--CALLE-7;CHOQUE;VEHICULO;0;1;0;39.018.036;-762.887.155;POINT (-76.2887155 3.9018036)
23;2023 Jul 27 12:00:00 AM;URBANA;CARRERA-14-CALLE-10;CHOQUE;VEHICULO;0;1;0;39.027.977;-763.005.583;POINT (-76.3005583 3.9027977)
23;2023 Aug 03 12:00:00 AM;URBANA;CALLE-12-CARRERA-14;CHOQUE;VEHICULO;0;1;0;390.445;-763.000.322;POINT (-76.3000322 3.90445)
23;2023 Aug 05 12:00:00 AM;URBANA;CARRERA-1-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.961.376;-762.907.721;POINT (-76.2907721 3.8961376)
23;2023 Aug 08 12:00:00 AM;URBANA;CARRERA-12-ENTRE-CALLE-5;CHOQUE;VEHICULO;0;1;0;38.978.083;-763.003.458;POINT (-76.3003458 3.8978083)
23;2023 Aug 08 12:00:00 AM;URBANA;CARRERA-11-CALLE-2;CHOQUE;VEHICULO;0;1;0;3.895.049;-763.000.997;POINT (-76.3000997 3.895049)
23;2023 Aug 09 12:00:00 AM;URBANA;CARRERA-9-CALLE-12;CHOQUE;VEHICULO;0;1;0;39.026.503;-762.955.242;POINT (-76.2955242 3.9026503)
23;2023 Aug 10 12:00:00 AM;URBANA;CARERRA-14-CALLE-12;CHOQUE;VEHICULO;0;1;0;390.445;-763.000.322;POINT (-76.3000322 3.90445)
